test_id,iphone_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,pre_connection_type,post_connection_type,isp_name,is_isp,network_operator_name,iso_country_code,mcc,mnc,model,version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address
2766395652,84833486,"2018-08-01 00:02:04","47.247.xxx.xxx",4062,10157,74,"Indore","India","IN",22.7287,75.8654,"Skynet Internet Broadband Private Limited","India","IN","Madhya Pradesh","MP","Indore",22.716,75.833,2.21014,12,12,"Jio","1","Jio","IN","405","863","iPhone 6","11.4.1",2,"Indore, Madhya Pradesh 452001, India","Indore","locality","India","IN","Madhya Pradesh","Indore","","452006",""
2766395655,147155015,"2018-08-01 00:02:04","46.166.xxx.xxx",28843,11614,35,"Chisinau","Moldova","MD",47.0000,28.9167,"Moldcell","Moldova","MD","Chisinau","CU","Chisinau",47.005,28.857,2.81931,12,12,"ORANGE MOLDOVA S.A.","1","Orange Moldova","MD","259","1","iPhone10,5","11.4.1",2,"Chisinau, Moldova","Chisinau","locality","Moldova","MD","Chisinau","","","",""
2766395670,136618492,"2018-08-01 00:02:05","80.214.xxx.xxx",6733,3037,47,"Nice","FR","FR",43.7028,7.2692,"VistaWAN.com","France","FR","Provence-Alpes-Côte d'Azur","PAC","Murs",43.947,5.241,102.569,12,12,"BOUYGUES TELECOM","1","Bouygues Telecom","FR","208","20","iPhone10,6","11.4.1",1,"Murs, France","Murs","locality","France","FR","Provence-Alpes-Côte d'Azur","Vaucluse","","84220",""
2766395677,147264882,"2018-08-01 00:02:05","94.254.xxx.xxx",2734,1529,35,"Zory","Poland","PL",50.0447,18.7006,"Syrion Sp. z o.o.","Poland","PL","Silesian Voivodeship","SL","Katowice",50.258,19.027,20.6983,12,12,"Play","1","Play","PL","260","6","iPhone SE","11.4.1",2,"Katowice, Poland","Katowice","locality","Poland","PL","Silesian Voivodeship","Katowice","Katowice","40",""
2766395686,144277918,"2018-08-01 00:02:05","105.153.xxx.xxx",67742,20416,21,"Rabat","Morocco","MA",34.0333,-6.8333,"Maroc Telecom","Morocco","MA","Rabat-Sale-Kenitra","04","Rabat",34.013,-6.844,1.48876,12,12,"Maroc Telecom","1","IAM","MA","604","1","iPhone 6","11.4",2,"Rabat 10000, Morocco","Rabat","locality","Morocco","MA","Rabat-Sale-Zemmour-Zaer","","","",""
2766395691,147322563,"2018-08-01 00:02:06","203.78.xxx.xxx",15236,6021,62,"Kuta","Indonesia","ID",-8.6500,115.2167,"Blueline","Indonesia","ID","Bali","BA","Pecatu",-8.816,115.098,14.1032,12,12,"PT. Excelcomindo Pratama","1","Carrier","ID","510","11","iPhone 6S","11.4.1",1,"Pecatu, South Kuta, Badung Regency, Bali, Indonesia","Pecatu","administrative_area_level_4","Indonesia","ID","Bali","Badung Regency","South Kuta, Pecatu","80361",""
2766395692,147330076,"2018-08-01 00:02:06","182.232.xxx.xxx",6136,5552,29,"Chonburi","Thailand","TH",13.3611,100.9850,"AIS","Thailand","TH","Chon Buri","20","Phan Thong",13.456,101.042,7.63135,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 6S Plus","11.4.1",1,"Ban Kao, Phan Thong District, Chon Buri, Thailand","Ban Kao","locality","Thailand","TH","Chon Buri","Phan Thong District","","20160","2001:44c8:4204:cbfx:xxxx:xxxx:xxxx:xxxx"
2766395697,102495525,"2018-08-01 00:02:06","117.246.xxx.xxx",245,179,88,"Bangalore","India","IN",12.9833,77.5833,"ACT Fibernet","India","IN","Karnataka","KA","Bengaluru",12.983,77.583,0,6,6,"BSNL","1","Carrier","IN","404","64","iPhone 6S Plus","11.4.1",2,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560001",""
2766395702,144264836,"2018-08-01 00:02:07","192.118.xxx.xxx",35476,58326,142,"Ashkelon","Israel","IL",31.6667,34.5667,"Pelephone Communications","Israel","IL","Unknown","??","Unknown",31.500,34.750,15.7993,12,12,"Internet Society of Israel","0","Partner Israel","IL","425","1","iPhone10,6","11.4",2,"Israel","Israel","country","Israel","IL","","","","",""
2766395705,145818335,"2018-08-01 00:02:07","107.77.xxx.xxx",5233,971,42,"Los Angeles, CA","United States","US",34.0500,-118.2500,"AT&T Wireless","United States","US","California","CA","Culver City",34.021,-118.396,8.63213,12,12,"AT&T Wireless","1","AT&T","US","310","410","iPhone10,6","11.4.1",2,"Culver City, CA, USA","Culver City","locality","United States","US","California","Los Angeles County","","90232",""
2766395711,147330177,"2018-08-01 00:02:07","42.108.xxx.xxx",1080,1480,110,"Faridabad","India","IN",28.4211,77.3078,"Tripleplay Broadband Pvt Ltd","India","IN","Uttar Pradesh","UP","Greater Noida",28.481,77.519,13.5109,6,6,"Vodafone India","1","Vodafone India","IN","404","11","iPhone 7","11.4.1",1,"Brahmpur Rajraula Urf Nawada, Uttar Pradesh, India","Brahmpur Rajraula Urf Nawada","locality","India","IN","Uttar Pradesh","Gautam Buddh Nagar","","201308",""
2766395713,133580852,"2018-08-01 00:02:07","172.56.xxx.xxx",8964,673,40,"Ontario, CA","United States","US",34.0633,-117.6509,"Ultimate Internet Access","United States","US","California","CA","Palm Springs",33.824,-116.530,66.3615,12,12,"T-MOBILE USA","1","T-Mobile","US","310","260","iPhone10,3","11.3.1",1,"Palm Springs, CA, USA","Palm Springs","locality","United States","US","California","Riverside County","","92262",""
2766395716,137603046,"2018-08-01 00:02:08","49.34.xxx.xxx",4695,5321,47,"Ahmedabad","India","IN",23.0300,72.5800,"GTPL Broadband Pvt Ltd","India","IN","Gujarat","GJ","Ahmedabad",23.029,72.587,0.485686,12,12,"Jio","1","Jio","IN","405","857","iPhone10,3","11.4.1",1,"Ahmedabad, Gujarat, India","Ahmedabad","locality","India","IN","Gujarat","Ahmedabad","","380001",""
2766395726,146178030,"2018-08-01 00:02:08","43.245.xxx.xxx",1106,28,204,"Islamabad","Pakistan","PK",33.7167,73.0667,"Telenor","Pakistan","PK","Islamabad Capital Territory","IS","Islamabad",33.679,73.015,3.93257,6,6,"Ufone GSM","0","Ufone","PK","410","3","iPhone10,4","11.4",1,"Islamabad, Pakistan","Islamabad","locality","Pakistan","PK","Islamabad Capital Territory","Islamabad District","","",""
2766395730,144206164,"2018-08-01 00:02:09","41.13.xxx.xxx",6509,123,36,"Randburg","South Africa","ZA",-26.1453,28.0406,"Telkom SA (SAIX)","South Africa","ZA","Gauteng","GT","Germiston",-26.156,28.131,5.6945,6,6,"Vodacom","1","Vodacom","ZA","655","1","iPhone10,5","11.4",1,"Germiston, South Africa","Germiston","locality","South Africa","ZA","Gauteng","East Rand","East Rand","2007",""
2766395734,147330213,"2018-08-01 00:02:09","188.162.xxx.xxx",40315,8415,20,"Pushkin","Russian Federation","RU",59.7333,30.3833,"PushkinNet","Russia","RU","St Petersburg","SPE","St Petersburg",59.771,30.119,9.55782,12,12,"Yota","1","Yota","RU","250","11","iPhone5S","11.3.1",1,"Gorelovo, g. Sankt-Peterburg, Russia","Gorelovo","locality","Russia","RU","Saint Petersburg","gorod Sankt-Peterburg","","198323",""
2766395735,146233953,"2018-08-01 00:02:09","46.211.xxx.xxx",8377,15474,19,"Kiev","Ukraine","UA",50.4500,30.5233,"Vega (Farlep-Invest)","Ukraine","UA","Unknown","??","Unknown",50.450,30.523,0,12,12,"Kyivstar PJSC","1","KYIVSTAR","UA","255","3","iPhone 7","11.4.1",2,"Ukraine","Ukraine","country","Ukraine","UA","","","","",""
2766395736,146992766,"2018-08-01 00:02:09","49.229.xxx.xxx",23373,27507,27,"Pathum Thani","Thailand","TH",14.0500,100.4833,"AIS","Thailand","TH","Nakhon Ratchasima","30","Nakhon Ratchasima",14.979,102.076,124.543,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 6","11.4.1",1,"Nakhon Ratchasima, Mueang Nakhon Ratchasima District, Nakhon Ratchasima 30000, Thailand","Nakhon Ratchasima","locality","Thailand","TH","Nakhon Ratchasima","Mueang Nakhon Ratchasima District","","30000",""
2766395737,143160616,"2018-08-01 00:02:09","106.133.xxx.xxx",35160,1483,28,"Tokyo","Japan","JP",35.6895,139.6917,"Speedtest.net","Japan","JP","Tokyo","13","Shuku",35.687,139.581,6.16734,12,12,"au one net","1","KDDI","JP","440","50","iPhone 7","11.4.1",1,"Mitaka, Tokyo, Japan","Mitaka","locality","Japan","JP","Tokyo","","","181-0002",""
2766395738,146693029,"2018-08-01 00:02:09","109.83.xxx.xxx",23486,2719,28,"Riyadh","Saudi Arabia","SA",24.7136,46.6753,"STC Solutions","Saudi Arabia","SA","Riyadh Province","01","Riyadh",24.645,46.738,6.16475,12,12,"Mobily","1","Mobily","SA","420","3","iPhone 7 Plus","11.4.1",1,"Riyadh Saudi Arabia","Riyadh","locality","Saudi Arabia","SA","Riyadh Province","","","11561",""
2766395752,128520630,"2018-08-01 00:02:10","62.19.xxx.xxx",30968,6201,26,"Florence","Italy","IT",43.7833,11.2500,"IVO by D.t.s. S.r.l.","Italy","IT","Tuscany","52","Sesto Fiorentino",43.831,11.199,4.21104,12,12,"Telecom Italia Mobile","1","TIM","IT","222","1","iPhone10,6","11.4.1",2,"Sesto Fiorentino FI, Italy","Sesto Fiorentino","locality","Italy","IT","Tuscany","Metropolitan City of Florence","Sesto Fiorentino","50019",""
2766395753,83388373,"2018-08-01 00:02:11","113.185.xxx.xxx",13850,1592,43,"Da Nang","Vietnam","VN",16.0667,108.2333,"GIAM PING VIETPN.COM","Vietnam","VN","Quang Nam Province","27","Binh An",15.466,108.612,48.59,6,6,"Vietnam Posts And Telecommunications Group","1","VinaPhone","VN","452","2","iPhone 6 Plus","11.4.1",1,"Tam Hiệp, Vietnam","Tam Hiệp","administrative_area_level_3","Vietnam","VN","Tam Hiệp","","","",""
2766395754,133141118,"2018-08-01 00:02:11","92.184.xxx.xxx",95,106,33,"Val de Reuil","FR","FR",49.2726,1.2171,"Wibox","France","FR","Pays de la Loire","PDL","Saint-Herblain",47.221,-1.621,192.94,12,12,"Orange","1","Orange France","FR","208","1","iPhone SE","11.4.1",1,"Saint-Herblain, France","Saint-Herblain","locality","France","FR","Pays de la Loire","Loire-Atlantique","","44800",""
2766395758,129880304,"2018-08-01 00:02:11","103.52.xxx.xxx",1725,3298,128,"Vientiane","Lao PDR","LA",17.9667,102.6000,"Lao Telecom","Thailand","TH","Chiang Rai","57","Mae Sai",21.167,100.355,265.358,6,6,"Myanma Posts and Telecommunications","1","Carrier","MM","414","1","iPhone10,6","11.4.1",1,"Mong Hpayak, Myanmar (Burma)","Mong Hpayak","administrative_area_level_2","Republic of the Union of Myanmar","MM","Shan","Mong Hpayak","","",""
2766395759,142260063,"2018-08-01 00:02:11","27.242.xxx.xxx",32328,8268,38,"New Taipei","Taiwan","TW",25.0111,121.4458,"Taiwan Fixed Network","Taiwan","TW","Taipei City","TPE","Taipei",24.995,121.422,1.82742,12,12,"Far EastTone Telecommunication Co.","1","遠傳電信","TW","466","1","iPhone10,5","11.4.1",1,"New Taipei, Banqiao District, New Taipei City, Taiwan","New Taipei","locality","Taiwan","TW","New Taipei City","Luzhou District","","238",""
2766395767,133588997,"2018-08-01 00:02:12","27.67.xxx.xxx",8038,6933,19,"Hanoi","Vietnam","VN",21.0285,105.8542,"CMC Telecom","Vietnam","VN","Hanoi","HN","Hanoi",21.033,105.850,0.428876,1,0,"Viettel Group","1","Viettel","VN","452","4","iPhone10,3","12.0",2,"Hanoi, Hoàn Kiếm, Hanoi, Vietnam","Hanoi","locality","Vietnam","VN","Hanoi","Hai Bà Trưng District","","",""
2766395770,99526163,"2018-08-01 00:02:12","182.232.xxx.xxx",27326,17997,39,"Bangkok","Thailand","TH",13.7500,100.4833,"RMUTP","Thailand","TH","Bangkok","10","Bangkok",13.759,100.488,0.751235,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 7","11.4.1",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10700",""
2766395772,147329945,"2018-08-01 00:02:12","37.162.xxx.xxx",13245,7056,78,"Teramo","Italy","IT",42.5896,13.6363,"Telecom Italia S.p.A.","Italy","IT","Lombardy","25","Milan",45.466,9.200,297.04,12,12,"Free Mobile SAS","1","Iliad","IT","222","50","iPhone 6","11.3",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20122",""
2766395773,110759639,"2018-08-01 00:02:12","105.235.xxx.xxx",9528,2412,48,"Algiers","Algeria","DZ",36.7667,3.2167,"Algerie Telecom","Algeria","DZ","Blida","09","Oulad Yaich",36.510,2.843,27.2452,6,6,"wataniya-telecom","1","ooredoo","DZ","603","3","iPhone5S","11.4",1,"Beni Merad, Algeria","Beni Merad","locality","Algeria","DZ","Blida","","","",""
2766395794,135703137,"2018-08-01 00:02:14","5.108.xxx.xxx",17680,4044,26,"Jeddah","Saudi Arabia","SA",21.5000,39.1833,"Mobily","Saudi Arabia","SA","Makkah Province","02","Mecca",21.387,39.879,45.4752,12,12,"Mobily","1","Mobily","SA","420","3","iPhone 6S Plus","11.4.1",1,"Mecca Saudi Arabia","Mecca","locality","Saudi Arabia","SA","Makkah Province","","","24242",""
2766395797,112076942,"2018-08-01 00:02:14","83.220.xxx.xxx",15893,13326,31,"Moscow","Russian Federation","RU",55.7517,37.6178,"Tele2 Russia","Russia","RU","Moscow","MOW","Moscow",55.662,37.505,7.54087,12,12,"VimpelCom","1","Beeline","RU","250","99","iPhone 7 Plus","11.4.1",1,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","119415",""
2766395803,131134412,"2018-08-01 00:02:14","80.62.xxx.xxx",513,6318,26,"Tranbjerg","Denmark","DK",56.0900,10.1337,"TDC Group","Denmark","DK","Region Syddanmark","83","Middelfart",55.520,9.851,40.916,12,12,"TDC Danmark","1","TDC","DK","238","1","iPhone10,4","11.4.1",1,"5500 Middelfart, Denmark","Middelfart","locality","Denmark","DK","Region Syddanmark","Middelfart Municipality","","5500",""
2766395807,99591891,"2018-08-01 00:02:14","49.199.xxx.xxx",1558,6,22,"Melbourne","Australia","AU",-37.8136,144.9631,"'Yes' Optus","Australia","AU","Victoria","VIC","Kew",-37.806,145.030,3.73815,12,12,"Optus","1","OPTUS","AU","505","2","iPhone 7","11.3.1",2,"Kew VIC 3101, Australia","Kew","locality","Australia","AU","Victoria","Boroondara City","","3101",""
2766395821,128974636,"2018-08-01 00:02:15","5.90.xxx.xxx",15954,1279,52,"Rome","Italy","IT",41.9000,12.5000,"Vodafone Italy","Italy","IT","Apulia","75","Matino",40.033,18.134,321.285,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone 7","11.4.1",1,"Matino LE, Italy","Matino","locality","Italy","IT","Apulia","Province of Lecce","Matino","73046",""
2766395825,142797399,"2018-08-01 00:02:16","31.173.xxx.xxx",6550,1112,39,"Balashikha","Russian Federation","RU",55.8167,37.9667,"MTS","Russia","RU","Moscow Oblast","MOS","Balashikha",55.806,38.038,2.87425,6,6,"PJSC MegaFon","1","MegaFon","RU","250","2","iPad6,12","11.4.1",1,"Balashikha, Moscow Oblast, Russia","Balashikha","locality","Russia","RU","Moscow Oblast","Balashikhinskiy rayon","","143954",""
2766395828,131184647,"2018-08-01 00:02:16","37.248.xxx.xxx",15596,465,71,"Krakow","Poland","PL",50.0614,19.9383,"S-Net Sp. z o.o.","Poland","PL","Lesser Poland Voivodeship","MA","Krakow",50.071,19.891,2.19793,12,12,"PLUS","1","Carrier","PL","260","1","iPhone 6S","11.4.1",1,"30, Poland","Kraków","locality","Poland","PL","Lesser Poland Voivodeship","Kraków County","Kraków","30",""
2766395830,130531930,"2018-08-01 00:02:16","37.160.xxx.xxx",72332,18496,95,"Milan","Italy","IT",45.4640,9.1916,"Interoute VDC","Italy","IT","Lombardy","25","Milan",45.466,9.200,0.44828,12,12,"Free Mobile SAS","1","Iliad","IT","222","50","iPhone10,6","11.4.1",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20122",""
2766395833,123849718,"2018-08-01 00:02:16","27.67.xxx.xxx",50702,18548,14,"Hanoi","Vietnam","VN",21.0285,105.8542,"Viettel Network","Vietnam","VN","Hanoi","HN","Hanoi",21.033,105.850,0.428876,12,12,"Viettel Group","1","Viettel","VN","452","4","iPhone 6","10.3.3",2,"Hanoi, Hoàn Kiếm, Hanoi, Vietnam","Hanoi","locality","Vietnam","VN","Hanoi","Hai Bà Trưng District","","",""
2766395835,79157359,"2018-08-01 00:02:16","107.77.xxx.xxx",27420,484,61,"Bothell, WA","United States","US",47.7717,-122.2044,"AT&T Wireless","United States","US","Alaska","AK","Anchorage",61.173,-149.980,1432.01,12,12,"AT&T Wireless","1","AT&T","US","310","410","iPhone 6S","11.4.1",1,"Anchorage, AK, USA","Anchorage","locality","United States","US","Alaska","Anchorage","","99502",""
2766395837,132199593,"2018-08-01 00:02:17","203.145.xxx.xxx",10753,2276,49,"Hong Kong","China","HK",22.2500,114.1667,"Website Solution Limited","Hong Kong","HK","Central And Western District","HCW","Central",22.283,114.150,2.53939,12,12,"Hutchison Telephone Company Limited","1","3","HK","454","3","iPhone10,3","11.4.1",2,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","","",""
2766395846,126044858,"2018-08-01 00:02:17","212.15.xxx.xxx",18201,4042,43,"Sarajevo","Bosnia and Herzegovina","BA",43.5123,18.2448,"Logosoft d.o.o.","Croatia","HR","Split-Dalmatia County","17","Sutivan",43.385,16.478,89.1204,12,12,"VIPNET","1","Vip","HR","219","10","iPhone 7","11.4.1",1,"Sutivan, Croatia","Sutivan","locality","Croatia","HR","Split-Dalmatia County","Općina Sutivan","","21403",""
2766395849,123741449,"2018-08-01 00:02:17","1.47.xxx.xxx",4856,8459,33,"Pathum Thani","Thailand","TH",14.0500,100.4833,"AIS","Thailand","TH","Phra Nakhon Si Ayutthaya","14","Bang Pa-in",14.247,100.604,15.9129,12,12,"Total Access Communication PLC","1","dtac","TH","520","5","iPhone 6","11.4.1",1,"Ban Len, Bang Pa-in District, Phra Nakhon Si Ayutthaya, Thailand","Ban Len","locality","Thailand","TH","Phra Nakhon Si Ayutthaya","Bang Pa-in District","","13160",""
2766395855,147242590,"2018-08-01 00:02:17","115.164.xxx.xxx",58326,26414,37,"Putrajaya","Malaysia","MY",2.9264,101.6964,"UNIVERSITI TENAGA NASIONAL","Malaysia","MY","Malacca","04","Sungai Udang",2.286,102.107,52.57,12,12,"DIGI","1","DiGi","MY","502","16","iPhone 6S Plus","11.4.1",1,"Sungai Udang, Malacca, Malaysia","Sungai Udang","locality","Malaysia","MY","Malacca","","","76300",""
2766395863,125144806,"2018-08-01 00:02:18","92.40.xxx.xxx",10532,10215,51,"Slough","Great Britain","GB",51.5100,-0.5900,"O2 UK","United Kingdom","GB","Hounslow","HNS","Hounslow",51.486,-0.387,8.89283,1,0,"Three","1","Three","GB","234","20","iPhone 7","12.0",1,"Hounslow, Greater London TW5, UK","Hounslow","locality","United Kingdom","GB","England","Greater London","London Borough of Hounslow","TW5",""
2766395865,125742239,"2018-08-01 00:02:18","188.29.xxx.xxx",1006,657,50,"London","United Kingdom","GB",51.5171,-0.1062,"QTS Data Centers","United Kingdom","GB","England","ENG","London",51.514,-0.093,0.598572,12,12,"Three","1","Three","GB","234","20","iPhone10,5","11.4",2,"London EC2V, UK","City of London","sublocality_level_1","United Kingdom","GB","England","Greater London","","EC2V",""
2766395867,147271779,"2018-08-01 00:02:18","188.162.xxx.xxx",7773,3089,37,"Barnaul","Russian Federation","RU",53.3579,83.7594,"Rostelecom","Russia","RU","Altai Krai","ALT","Shelabolikha",53.418,82.617,47.31,6,6,"Yota","1","Yota","RU","250","11","iPhone SE","11.3",1,"Shelabolikhinsky District, Altai Krai, Russia","Shelabolikhinsky District","administrative_area_level_2","Russia","RU","Altai Krai","Shelabolikhinsky District","","659050",""
2766395868,131979835,"2018-08-01 00:02:18","120.16.xxx.xxx",53110,7055,28,"Perth","Australia","AU",-31.9505,115.8605,"NODE1 Internet","Australia","AU","Western Australia","WA","Perth",-31.967,115.862,1.17269,12,12,"Vodafone Australia","1","voda AU","AU","505","3","iPhone10,3","11.4.1",2,"Perth Outskirts WA, Australia","Perth Outskirts","locality","Australia","AU","Western Australia","","","",""
2766395870,147330087,"2018-08-01 00:02:18","103.1.xxx.xxx",15384,17803,18,"Vientiane Capital","Laos","LA",17.9757,102.6331,"Unitel","Laos","LA","Vientiane","VT","Vientiane",18.041,102.636,4.5726,12,12,"Star Telecom","1","Unitel","LA","457","3","iPhone 6","11.0.2",1,"Vientiane Prefecture, Laos","Vientiane Prefecture","administrative_area_level_1","Laos","LA","Vientiane Prefecture","","","",""
2766395872,111068902,"2018-08-01 00:02:18","201.130.xxx.xxx",20930,2629,45,"Tlalnepantla","Mexico","MX",19.5367,-99.1947,"AT&T Mexico","Mexico","MX","Federal District","CMX","Mexico City",19.512,-99.143,3.72724,12,12,"AT&T Comunicaciones Digitales S De Rl","1","UNEFON","MX","334","50","iPhone 6S Plus","11.4.1",1,"Mexico City, Federal District, Mexico","Mexico City","locality","Mexico","MX","Federal District","","","07707",""
2766395880,127997518,"2018-08-01 00:02:19","95.186.xxx.xxx",1275,2376,79,"Jeddah","Saudi Arabia","SA",21.2854,39.2376,"Saudi Telecom Company","Saudi Arabia","SA","Makkah Province","02","Jeddah",21.516,39.219,16.0566,6,6,"SaudiNet","1","STC","SA","420","1","iPhone 7 Plus","11.4.1",2,"Jeddah Saudi Arabia","Jeddah","locality","Saudi Arabia","SA","Makkah Province","","","23231",""
2766395883,132802516,"2018-08-01 00:02:20","176.77.xxx.xxx",3859,375,27,"Budapest","Hungary","HU",47.5000,19.0500,"Vodafone Hungary Ltd.","Hungary","HU","Budapest","BU","Budapest",47.564,19.029,4.57981,12,12,"Telenor Hungary","1","Telenor HU","HU","216","1","iPhone10,4","11.4.1",1,"Budapest, Hungary","Budapest","locality","Hungary","HU","Budapest","Budapest","","1037",""
2766395891,147001871,"2018-08-01 00:02:20","151.18.xxx.xxx",35241,22357,36,"Bologna","Italy","IT",44.5000,11.3500,"Telecom Italia S.p.A.","Italy","IT","Emilia-Romagna","45","Cavriago",44.694,10.525,42.7632,12,12,"Wind Telecomunicazioni","1","I WIND","IT","222","88","iPhone10,3","11.4.1",2,"Cavriago RE, Italy","Cavriago","locality","Italy","IT","Emilia-Romagna","Province of Reggio Emilia","Cavriago","42025",""
