test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address
4123333956,166644647,"Panasonic/ELUGA_Ray_X/ELUGA_Ray_X:6.0/MRA58K/1493825998:user/release-keys","2018-08-01 00:01:20","49.34.xxx.xxx",2255,98,79,"Surat","India","IN",21.1700,72.8300,"Ishan Netsol Pvt Ltd","India","IN","Gujarat","GJ","Surat",21.186,72.796,2.44775,"Jio","1","Vodafone IN","404","5",15,15,"Panasonic","ELUGA_Ray_X","mt6735","MRA58K","PANASONIC","ELUGA Ray X","ELUGA_Ray_X","","47592",1,"Surat, Gujarat, India","Surat","locality","India","IN","Gujarat","Surat","","395009",""
4123333957,205142833,"Lenovo/PB2PLUS/PB2-670M:6.0/MRA58K/PB2-670M_S000050_171016_ROW:user/release-keys","2018-08-01 00:01:20","110.54.xxx.xxx",463,82,65,"Davao City","Philippines","PH",7.0644,125.6078,"Globe Telecom","Philippines","PH","Davao Region","11","Nabunturan",7.573,126.114,49.4882,"Globe Telecom","1","GLOBE","515","2",17,17,"Lenovo","PB2-670M","mt6735","MRA58K","LENOVO","Lenovo PB2-670M","PB2PLUS","","203542709",1,"New Bataan, Compostela Valley, Philippines","New Bataan","locality","Philippines","PH","Davao Region","Compostela Valley","","",""
4123333958,201975704,"samsung/c9ltezh/c9ltechn:7.1.1/NMF26X/C9000ZHU1BRC2:user/release-keys","2018-08-01 00:01:20","46.133.xxx.xxx",3180,1091,36,"Kremenchuk","Ukraine","UA",49.0667,33.4167,"ZeusNet ISP","Ukraine","UA","Poltavs'ka oblast","53","Poltava",49.593,34.540,62.4172,"PrJSC VF UKRAINE","1","vodafone UA","255","1",17,17,"samsung","c9ltechn","qcom","NMF26X","samsung","SM-C9000","c9ltezh","","88738890",2,"Poltava, Poltavs'ka oblast, Ukraine","Poltava","locality","Ukraine","UA","Poltavs'ka oblast","Poltavs'ka city council","","36000",""
4123333960,217655956,"samsung/dream2qltezc/dream2qltechn:8.0.0/R16NW/G9550ZCU2CRF2:user/release-keys","2018-08-01 00:01:20","106.120.xxx.xxx",755,20353,24,"Beijing","China","CN",39.9139,116.3917,"Beijing Broadband Network","China","CN","Beijing","BJ","Beijing",39.864,116.372,3.59476,"China Telecom Guangdong","1","China Mobile","460","0",15,15,"samsung","dream2qltechn","qcom","R16NW","samsung","SM-G9550","dream2qltezc","2259","",1,"Beijing, Beijing, China","Beijing","locality","China","CN","Beijing","","","",""
4123333962,193843366,"Sony/G8142/G8142:7.1.1/45.0.A.5.8/347818131:user/release-keys","2018-08-01 00:01:20","101.10.xxx.xxx",9213,109,87,"Taoyuan City","Taiwan","TW",24.9913,121.3143,"NCIC Fixed Network","Taiwan","TW","Taoyuan City","TAO","Yangmei District",24.930,121.167,10.1212,"Taiwan Mobile Co.","1","台灣大哥大","466","97",15,15,"Sony","G8142","qcom","45.0.A.5.8","Sony","G8142","G8142","","83467887",1,"326, Taiwan, 桃園市楊梅區高上里","高上里","administrative_area_level_4","Taiwan","TW","Taoyuan City","Yangmei District","高上里","326",""
4123333965,171379027,"Sony/F8131/F8131:6.0.1/35.0.A.1.238/1259670374:user/release-keys","2018-08-01 00:01:20","176.204.xxx.xxx",29026,4107,21,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"Etisalat","United Arab Emirates","AE","Ajman","AJ","Ajman",25.394,55.454,13.9039,"Emirates Telecommunications Corporation","1","ETISALAT","424","2",17,17,"Sony","F8131","qcom","35.0.A.1.238_1.0.0.11","Sony","F8131","F8131","","40211165",1,"Ajman - Ajman - United Arab Emirates","Ajman","locality","United Arab Emirates","AE","Ajman","","","",""
4123333966,121519131,"Xiaomi/kenzo/kenzo:6.0.1/MMB29M/V9.5.3.0.MHOMIFA:user/release-keys","2018-08-01 00:01:20","5.90.xxx.xxx",57782,33247,42,"Nuoro","Italy","IT",40.3287,9.4562,"Sirius Technology SRL","Italy","IT","Sardinia","88","Pozzomaggiore",40.395,8.657,42.3401,"Vodafone Italia","1","ho.","222","10",15,15,"Xiaomi","kenzo","qcom","MMB29M","Xiaomi","Redmi Note 3","kenzo","","17866783",1,"07018 Pozzomaggiore SS, Italy","Pozzomaggiore","locality","Italy","IT","Sardinia","Province of Sassari","Pozzomaggiore","07018",""
4123333968,158679266,"HUAWEI/VNS-L31/HWVNS-H:7.0/HUAWEIVNS-L31/C113B366:user/release-keys","2018-08-01 00:01:20","5.90.xxx.xxx",26416,2301,76,"Arezzo","Italy","IT",43.4667,11.8833,"Aruba S.p.A.","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,24.8221,"Vodafone Italia","1","ho.","222","10",15,15,"HUAWEI","HWVNS-H","hi6250","HUAWEIVNS-L31","HUAWEI","HUAWEI VNS-L31","VNS-L31","","",2,"Italy","Italy","country","Italy","IT","","","","",""
4123333972,210355737,"Sony/G3412/G3412:7.0/48.0.A.1.131/864158247:user/release-keys","2018-08-01 00:01:20","46.133.xxx.xxx",16611,2624,29,"Kiev","Ukraine","UA",50.4500,30.5233,"Lanet Network","Ukraine","UA","Kyivs'ka oblast","32","Vasylkiv",50.191,30.298,20.4827,"PrJSC VF UKRAINE","1","vodafone UA","255","1",17,17,"Sony","G3412","mt6757","48.1.A.2.50","Sony","G3412","G3412","","75194483",1,"Vasylkiv, Kyivs'ka oblast, Ukraine","Vasylkiv","locality","Ukraine","UA","Kyivs'ka oblast","Vasyl'kivs'ka city council","","08600",""
4123333974,192755636,"Sony/G8341/G8341:8.0.0/47.1.A.12.235/1908624507:user/release-keys","2018-08-01 00:01:20","5.144.xxx.xxx",60734,39345,24,"Athens","Greece","GR",37.9778,23.7278,"Cosmote S.A.","Greece","GR","Western Greece","G","Pátrai",38.241,21.734,109.981,"Cosmote Mobile Telecommunications S.A.","1","GR COSMOTE","202","1",15,15,"Sony","G8341","qcom","47.1.A.12.270","Sony","G8341","G8341","","1385986",1,"Patras, Greece","Patras","locality","Greece","GR","Peloponnisos Dytiki Ellada ke Ionio","Western Greece","Achaea, Patra, Patra","262 24","2a02:1388:2193:556x:xxxx:xxxx:xxxx:xxxx"
4123333976,212607873,"CHUWI/Hi9Air/Hi9Air:8.0.0/O00623/1529128430:user/release-keys","2018-08-01 00:01:20","37.160.xxx.xxx",5595,3537,78,"Milan","Italy","IT",45.4640,9.1916,"KPNQwest Italia S.p.A.","Italy","IT","Lombardy","25","Milan",45.464,9.189,0.103935,"Free Mobile SAS","1","Iliad","222","50",15,15,"CHUWI","Hi9Air","mt6797","O00623","techain","Hi9Air","Hi9Air","","36872199",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20122",""
4123333978,60965686,"Sony/D2303/D2303:4.3/18.0.C.1.13/8nv_bw:user/release-keys","2018-08-01 00:01:20","223.24.xxx.xxx",19225,4219,39,"Bangkok","Thailand","TH",13.7500,100.4833,"Shama Thunder","Thailand","TH","Bangkok","10","Bangkok",13.784,100.575,6.65859,"True Internet","1","TH 3G+","520","0",17,17,"Sony","D2303","qcom","18.0.C.1.13","Sony","D2303","D2303","","810142",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10310",""
4123333982,167903146,"lge/m216_global_com/m216:5.1.1/LMY47V/160511857b84f:user/release-keys","2018-08-01 00:01:20","106.222.xxx.xxx",23468,10518,92,"Bhubaneswar","India","IN",20.2700,85.8400,"WEFE Broadband","India","IN","Odisha","OR","Brahmapur",19.314,84.783,95.4026,"BHARTI Airtel","1","AirTel","405","53",15,15,"lge","m216","m216","LMY47V","LGE","LG-K420","m216_global_com","","206135554",1,"Triveni Nagar, Brahmapur, Odisha, India","Triveni Nagar","sublocality_level_1","India","IN","Odisha","Ganjam","Brahmapur","760001",""
4123333983,217617337,"Xiaomi/kenzo/kenzo:6.0.1/MMB29M/V8.2.1.0.MHOCNDL:user/release-keys","2018-08-01 00:01:20","112.215.xxx.xxx",621,2075,19,"Bekasi","Indonesia","ID",-6.2443,107.1479,"PT. Cyberplus Media Pratama","Indonesia","ID","West Java","JB","Serang",-6.361,107.115,8.37921,"XL Axiata","1","Indosat Ooredoo","510","1",15,15,"Xiaomi","kenzo","qcom","OPM2.171026.006.H1","Xiaomi","Redmi Note 3","lineage_kenzo","","115291654",1,"Bekasi, Bekasi, West Java, Indonesia","Bekasi","locality","Indonesia","ID","West Java","Bekasi","","17530",""
4123333986,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-08-01 00:01:20","79.34.xxx.xxx",28355,3376,19,"Pisa","Italy","IT",43.6872,10.4862,"ODYTEL","Italy","IT","Tuscany","52","Cecina",43.306,10.517,26.4001,"Telecom Italia Business","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Cecina LI, Italy","Cecina","locality","Italy","IT","Tuscany","Province of Livorno","Cecina","57023",""
4123333988,117136879,"samsung/trltedt/trlte:4.4.4/KTU84P/N910GDTU1ANK3:user/release-keys","2018-08-01 00:01:21","115.178.xxx.xxx",6131,8465,34,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT Smartfren Telecom","Indonesia","ID","Central Java","JT","Semarang",-6.990,110.424,253.858,"PT. CORE MEDIATECH","1","51028","510","28",15,15,"samsung","trlte","qcom","KTU84P","samsung","SM-N910G","trltedt","","73472543",1,"Semarang, Semarang City, Central Java, Indonesia","Semarang","locality","Indonesia","ID","Central Java","Semarang City","","50134",""
4123333990,209701856,"samsung/j7maxlteins/j7maxlte:7.0/NRD90M/G615FXXU2ARF2:user/release-keys","2018-08-01 00:01:21","106.76.xxx.xxx",3355,3855,108,"Visakhapatnam","India","IN",17.6883,83.2186,"APFiber","India","IN","Andhra Pradesh","AP","Visakhapatnam",17.743,83.259,4.68502,"Idea Cellular","1","IDEA","404","7",15,15,"samsung","j7maxlte","mt6757","NRD90M","samsung","SM-G615F","j7maxlteins","","1265451",1,"Visakhapatnam, Andhra Pradesh 530001, India","Visakhapatnam","locality","India","IN","Andhra Pradesh","Vishakhapatnam","","530007",""
4123333993,187261026,"xiaomi/tissot/tissot_sprout:8.1.0/OPM1.171019.026/V9.6.4.0.ODHMIFE:user/release-keys","2018-08-01 00:01:21","120.188.xxx.xxx",6121,2556,53,"Semarang","Indonesia","ID",-7.0051,110.4381,"Diponegoro University","Indonesia","ID","Central Java","JT","Bodeh",-6.925,109.528,62.6859,"PT Indosat Tbk.","1","XL Axiata","510","11",15,15,"xiaomi","tissot_sprout","qcom","OPM1.171019.026","Xiaomi","Mi A1","tissot","","8582657",1,"Pendowo Tiga, Pendowo, Bodeh, Kabupaten Pemalang, Jawa Tengah, Indonesia","Pendowo Tiga","administrative_area_level_5","Indonesia","ID","Central Java","Pemalang Regency","Bodeh, Pendowo, Pendowo Tiga","52365",""
4123333996,215452602,"HUAWEI/ANE-LX1/HWANE:8.0.0/HUAWEIANE-LX1/144(C432):user/release-keys","2018-08-01 00:01:21","5.90.xxx.xxx",118996,25866,20,"Milan","Italy","IT",45.4640,9.1916,"Vodafone IT","Italy","IT","Lombardy","25","Milan",45.464,9.189,0.103935,"Vodafone Italia","1","vodafone IT","222","10",15,15,"HUAWEI","HWANE","hi6250","HUAWEIANE-LX1","HUAWEI","ANE-LX1","ANE-LX1","","",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20122",""
4123333997,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-08-01 00:01:21","46.94.xxx.xxx",48652,9526,8,"Bad Oldesloe","Germany","DE",53.8167,10.3667,"Vereinigte Stadtwerke GmbH","Germany","DE","Hamburg","HH","Hamburg",53.647,10.115,15.5947,"Deutsche Telekom AG","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Hamburg, Germany","Hamburg","locality","Germany","DE","Hamburg","","","22393",""
4123333998,217654828,"vivo/1603/1603:6.0.1/MMB29M/compiler05121541:user/release-keys","2018-08-01 00:01:21","43.245.xxx.xxx",10200,1522,131,"Kolkata","India","IN",22.5726,88.3639,"Meghbela Cable & Broadband Services Pvt. Ltd.","Bangladesh","BD","Khulna Division","D","Benapol",23.052,88.903,47.7999,"DeVoteD NBN","1","Banglalink","470","3",17,17,"vivo","1603","qcom","MMB29M","vivo","vivo 1603","1603","","23784711",1,"Benapole, Bangladesh","Benapole","locality","Bangladesh","BD","Khulna Division","Jessore","","",""
4123334000,204309607,"xiaomi/mido/mido:7.0/NRD90M/V9.6.1.0.NCFMIFD:user/release-keys","2018-08-01 00:01:21","62.74.xxx.xxx",13148,6808,39,"Athens","Greece","GR",37.9778,23.7278,"Vodafone Greece","Greece","GR","Thessalia","E","Larissa",39.675,22.374,138.213,"Vodafone-panafon Hellenic Telecommunications Compa","1","VODAFONE GR","202","5",15,15,"xiaomi","mido","qcom","NRD90M","Xiaomi","Redmi Note 4","mido","","449539",1,"Giannouli, Greece","Giannouli","administrative_area_level_5","Greece","GR","Thessalia Sterea Ellada","Thessalia","Larissa, Larissa, Giannouli","415 00",""
4123334002,180702922,"motorola/potter/potter:7.0/NPNS25.137-93-14/16:user/release-keys","2018-08-01 00:01:21","172.56.xxx.xxx",12841,1883,22,"Houston, TX","United States","US",29.7631,-95.3631,"T-Mobile","United States","US","Texas","TX","Houston",29.739,-95.387,2.20982,"T-MOBILE USA","1","T-Mobile","310","260",15,15,"motorola","potter","qcom","NPNS25.137-93-14","motorola","Moto G (5) Plus","potter","","44537858",2,"Houston, TX, USA","Houston","locality","United States","US","Texas","Harris County","","77006","2607:fb90:2089:380x:xxxx:xxxx:xxxx:xxxx"
